name,category,subcategory,brand,description,image_url,tags,status
Punto SDS-Plus me 4 koka 8×210 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318850/nearbuy/products/punto_sds_plus_me_4_koka_8_210_mm_1386.jpg,ndertim,active
Punto SDS-Plus 10×160 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318856/nearbuy/products/punto_sds_plus_10_160_mm_1387.png,ndertim,active
Punto Cobalti HSS-CO 5.0mm 5% Cobalt,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318862/nearbuy/products/punto_cobalti_hss_co_5_0mm_5__cobalt_1388.png,ndertim,active
Punto Betoni 10×120 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318868/nearbuy/products/punto_betoni_10_120_mm_1389.png,ndertim,active
Punto qeramike 8MM,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318873/nearbuy/products/punto_qeramike_8mm_1390.jpg,ndertim,active
Gure zmeril bango 150×12.7x17MM,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318879/nearbuy/products/gure_zmeril_bango_150_12_7x17mm_1391.jpg,ndertim,active
"Punto Metali HSS-Co / DIN 338 3,8 mm",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318885/nearbuy/products/punto_metali_hss_co___din_338_3_8_mm_1392.jpg,ndertim,active
B – Punto Metali Cobalt HSS 3.3,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318890/nearbuy/products/b___punto_metali_cobalt_hss_3_3_1393.jpg,ndertim,active
"B09338RG9.50 – Punto Metali HSS G / DIN 338 9,50 mm",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318896/nearbuy/products/b09338rg9_50___punto_metali_hss_g___din_338_9_1394.jpg,ndertim,active
Punto xhami 5×70 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318902/nearbuy/products/punto_xhami_5_70_mm_1395.png,ndertim,active
Punto SDS-Plus 6×210 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318908/nearbuy/products/punto_sds_plus_6_210_mm_1396.png,ndertim,active
B – Punto Metali HSS-G 6.0,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318914/nearbuy/products/b___punto_metali_hss_g_6_0_1397.jpg,ndertim,active
"B09338E4.50 – Punto Metali HSS-CO / DIN 338 N 4,50",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318920/nearbuy/products/b09338e4_50___punto_metali_hss_co___din_338_n_1398.jpg,ndertim,active
"Punto Metali HSS-Co / DIN 338 3,5 mm",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318925/nearbuy/products/punto_metali_hss_co___din_338_3_5_mm_1399.jpg,ndertim,active
"B09338E4.20 – Punto Metali HSS-CO / DIN 338 N 4,20",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318931/nearbuy/products/b09338e4_20___punto_metali_hss_co___din_338_n_1400.jpg,ndertim,active
Punto Xhami dhe Qeramike 8x83mm (paketim me varje) – WLZ1K06,Ndërtim,Aksesore Veglaesh,3M,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318938/nearbuy/products/punto_xhami_dhe_qeramike_8x83mm__paketim_me_v_1401.png,ndertim,active
Punto druri e sheshte 25x152MM,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318944/nearbuy/products/punto_druri_e_sheshte_25x152mm_1402.jpg,ndertim,active
Punto druri e sheshte 24x152MM,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318950/nearbuy/products/punto_druri_e_sheshte_24x152mm_1403.jpg,ndertim,active
Punto Betoni 8×150 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318956/nearbuy/products/punto_betoni_8_150_mm_1404.png,ndertim,active
Punto qeramike 6MM,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318962/nearbuy/products/punto_qeramike_6mm_1405.jpg,ndertim,active
"Punto metalike me fund te dyfishte HSS G 3,3 mm",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318968/nearbuy/products/punto_metalike_me_fund_te_dyfishte_hss_g_3_3__1406.jpg,ndertim,active
"Punto Metali HSS-Co / DIN 338 3,2 mm",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318973/nearbuy/products/punto_metali_hss_co___din_338_3_2_mm_1407.jpg,ndertim,active
"B09338E4.00 – Punto Metali HSS-CO / DIN 338 N 4,00",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318979/nearbuy/products/b09338e4_00___punto_metali_hss_co___din_338_n_1408.jpg,ndertim,active
"B09338RG9.00 – Punto Metali HSS G / DIN 338 9,00 mm",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318985/nearbuy/products/b09338rg9_00___punto_metali_hss_g___din_338_9_1409.jpg,ndertim,active
Disk Preres Abraziv 230×1.9×22.2,Ndërtim,Çimento & Materiale,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318991/nearbuy/products/disk_preres_abraziv_230_1_9_22_2_1410.jpg,ndertim,active
Punto SDS-Plus 8×160 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779318997/nearbuy/products/punto_sds_plus_8_160_mm_1411.png,ndertim,active
Punto SDS-Plus me 4 koka 8×160 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319003/nearbuy/products/punto_sds_plus_me_4_koka_8_160_mm_1412.png,ndertim,active
Set me 5 Lama Sharre Vertikale per dru 74mm 10TPI,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319009/nearbuy/products/set_me_5_lama_sharre_vertikale_per_dru_74mm_1_1413.png,ndertim,active
Punto Cobalti HSS-CO 3.0mm 5% Cobalt  (me varje blister),Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319015/nearbuy/products/punto_cobalti_hss_co_3_0mm_5__cobalt___me_var_1414.png,ndertim,active
B – Punto Metali HSS-G 5.5,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319021/nearbuy/products/b___punto_metali_hss_g_5_5_1415.jpg,ndertim,active
"Punto Metali HSS-Co / DIN 338 3,0 mm",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319026/nearbuy/products/punto_metali_hss_co___din_338_3_0_mm_1416.jpg,ndertim,active
"B09338E3.80 – Punto Metali HSS-CO / DIN 338 N 3,80",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319032/nearbuy/products/b09338e3_80___punto_metali_hss_co___din_338_n_1417.jpg,ndertim,active
"B09338RG8.50 – Punto Metali HSS G / DIN 338 8,50 mm",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319038/nearbuy/products/b09338rg8_50___punto_metali_hss_g___din_338_8_1418.jpg,ndertim,active
Set me 2 lama sharre per dru 150x19x1.25 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319045/nearbuy/products/set_me_2_lama_sharre_per_dru_150x19x1_25_mm_1419.jpg,ndertim,active
"Set me 5 letra zmerilimi 150mm per zmeriluese rrethore RS4501.2n(3xP80, 2xP120)",Elektrik,Vegla Elektrike,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319051/nearbuy/products/set_me_5_letra_zmerilimi_150mm_per_zmeriluese_1420.jpg,elektrik,active
Punto SDS-Plus me 4 koka 6×210 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319057/nearbuy/products/punto_sds_plus_me_4_koka_6_210_mm_1421.jpg,ndertim,active
Punto SDS-Plus 6×160 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319063/nearbuy/products/punto_sds_plus_6_160_mm_1422.png,ndertim,active
Leter zmerile me ngjitje per zmerilueset e mureve 225 mm Gr.40,Elektrik,Vegla Elektrike,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319069/nearbuy/products/leter_zmerile_me_ngjitje_per_zmerilueset_e_mu_1423.jpg,elektrik,active
Punto Xhami dhe Qeramike 6x76mm (paketim me varje) – WLZ1K05,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319075/nearbuy/products/punto_xhami_dhe_qeramike_6x76mm__paketim_me_v_1424.png,ndertim,active
"B11340G5.00 – Punto Metali te gjata HSS-G 5,0 mm DIN 340 N",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319081/nearbuy/products/b11340g5_00___punto_metali_te_gjata_hss_g_5_0_1425.jpg,ndertim,active
Punto Cobalti HSS-CO 4.0mm 5% Cobalt,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319087/nearbuy/products/punto_cobalti_hss_co_4_0mm_5__cobalt_1426.png,ndertim,active
Punto Betoni 8×120 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319093/nearbuy/products/punto_betoni_8_120_mm_1427.png,ndertim,active
B – Punto Metali Cobalt HSS 3.2,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319099/nearbuy/products/b___punto_metali_cobalt_hss_3_2_1428.jpg,ndertim,active
"B09338E3.50 – Punto Metali HSS-CO / DIN 338 N 3,50",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319105/nearbuy/products/b09338e3_50___punto_metali_hss_co___din_338_n_1429.jpg,ndertim,active
"B09338RG8.00 – Punto Metali HSS G / DIN 338 8,00 mm",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319110/nearbuy/products/b09338rg8_00___punto_metali_hss_g___din_338_8_1430.jpg,ndertim,active
Punto SDS-Plus 8×110 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319116/nearbuy/products/punto_sds_plus_8_110_mm_1431.png,ndertim,active
Punto SDS-Plus 6×110 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319122/nearbuy/products/punto_sds_plus_6_110_mm_1432.png,ndertim,active
Punto Betoni 6×150 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319129/nearbuy/products/punto_betoni_6_150_mm_1433.png,ndertim,active
"B09338E3.20 – Punto Metali HSS-CO / DIN 338 N 3,20",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319135/nearbuy/products/b09338e3_20___punto_metali_hss_co___din_338_n_1434.jpg,ndertim,active
"Set me 5 letra zmerilimi 125mm per zmeriluese rrethore CROSLI2001n(3xP80, 2xP120)",Elektrik,Vegla Elektrike,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319141/nearbuy/products/set_me_5_letra_zmerilimi_125mm_per_zmeriluese_1435.jpg,elektrik,active
Punto SDS-Plus me 4 koka 6×160 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319147/nearbuy/products/punto_sds_plus_me_4_koka_6_160_mm_1436.jpg,ndertim,active
"B11340G4.20 – Punto Metali te gjata HSS-G 4,2 mm DIN 340 N",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319152/nearbuy/products/b11340g4_20___punto_metali_te_gjata_hss_g_4_2_1437.jpg,ndertim,active
Set me 25 aksesore per Zmeriluesen PDG5501,Elektrik,Vegla Elektrike,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319159/nearbuy/products/set_me_25_aksesore_per_zmeriluesen_pdg5501_1438.png,elektrik,active
Punto druri e sheshte 13x152MM,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319165/nearbuy/products/punto_druri_e_sheshte_13x152mm_1439.jpg,ndertim,active
Punto druri e sheshte 12x152MM,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319171/nearbuy/products/punto_druri_e_sheshte_12x152mm_1440.jpg,ndertim,active
Punto druri e sheshte 6x152MM,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319176/nearbuy/products/punto_druri_e_sheshte_6x152mm_1441.jpg,ndertim,active
Gure zmeril bango 125×12.7x17MM,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319182/nearbuy/products/gure_zmeril_bango_125_12_7x17mm_1442.jpg,ndertim,active
Disqe preres per metal 230mm,Ndërtim,Çimento & Materiale,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319189/nearbuy/products/disqe_preres_per_metal_230mm_1443.jpg,ndertim,active
"Punto Metali HSS-Co / DIN 338 2,5 mm",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319194/nearbuy/products/punto_metali_hss_co___din_338_2_5_mm_1444.jpg,ndertim,active
Disk me leter zmerile 125 mm P80,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319201/nearbuy/products/disk_me_leter_zmerile_125_mm_p80_1445.jpg,ndertim,active
Disk me leter zmerile 125 mm P60,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319207/nearbuy/products/disk_me_leter_zmerile_125_mm_p60_1446.jpg,ndertim,active
Disk me leter zmerile 115 mm P60,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319213/nearbuy/products/disk_me_leter_zmerile_115_mm_p60_1447.jpg,ndertim,active
Furce Rrethore me tel te imet per trapan 24 mm,Elektrik,Vegla Elektrike,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319221/nearbuy/products/furce_rrethore_me_tel_te_imet_per_trapan_24_m_1448.jpg,elektrik,active
Punto xhami dhe qeramike 4×64 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319227/nearbuy/products/punto_xhami_dhe_qeramike_4_64_mm_1449.jpg,ndertim,active
Punto SDS-Plus 5×110 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319233/nearbuy/products/punto_sds_plus_5_110_mm_1450.png,ndertim,active
B – Punto Metali Cobalt HSS 1.5,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319244/nearbuy/products/b___punto_metali_cobalt_hss_1_5_1451.jpg,ndertim,active
"B09338E3.00 – Punto Metali HSS-CO / DIN 338 N 3,00",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319250/nearbuy/products/b09338e3_00___punto_metali_hss_co___din_338_n_1452.jpg,ndertim,active
Set me 5 Lama Sharre Vertikale per dru 74mm 6TPI,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319256/nearbuy/products/set_me_5_lama_sharre_vertikale_per_dru_74mm_6_1453.png,ndertim,active
B – Punto Metali HSS-G 5.0,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319262/nearbuy/products/b___punto_metali_hss_g_5_0_1454.jpg,ndertim,active
"Punto Metali HSS-Co / DIN 338 2,0 mm",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319267/nearbuy/products/punto_metali_hss_co___din_338_2_0_mm_1455.jpg,ndertim,active
Gure Preres per Beton Ø 125×2.5 mm,Ndërtim,Çimento & Materiale,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319273/nearbuy/products/gure_preres_per_beton___125_2_5_mm_1456.jpg,ndertim,active
"B11340G4.00 – Punto Metali te gjata HSS-G 4,0 mm DIN 340 N",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319280/nearbuy/products/b11340g4_00___punto_metali_te_gjata_hss_g_4_0_1457.jpg,ndertim,active
B – Punto Metali HSS-G 4.5,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319286/nearbuy/products/b___punto_metali_hss_g_4_5_1458.jpg,ndertim,active
B – Punto Metali Cobalt HSS 1.0,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319291/nearbuy/products/b___punto_metali_cobalt_hss_1_0_1459.jpg,ndertim,active
Gure Preres Special Inoxi A980TZ Ø125×0.8×22.23 ne kuti plastike,Ndërtim,Çimento & Materiale,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319297/nearbuy/products/gure_preres_special_inoxi_a980tz__125_0_8_22__1460.jpg,ndertim,active
Gure Preres per metal Ø 125×2.5 mm,Ndërtim,Çimento & Materiale,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319303/nearbuy/products/gure_preres_per_metal___125_2_5_mm_1461.jpg,ndertim,active
Gure Preres per Beton Ø 115×2.5 mm,Ndërtim,Çimento & Materiale,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319309/nearbuy/products/gure_preres_per_beton___115_2_5_mm_1462.jpg,ndertim,active
Punto Betoni 6×100 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319315/nearbuy/products/punto_betoni_6_100_mm_1463.png,ndertim,active
B – Punto Metali HSS-G 4.2,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319320/nearbuy/products/b___punto_metali_hss_g_4_2_1464.jpg,ndertim,active
Gure Preres Special Inoxi A980TZ Ø115×0.8×22.23 ne kuti plastike,Ndërtim,Çimento & Materiale,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319326/nearbuy/products/gure_preres_special_inoxi_a980tz__115_0_8_22__1465.webp,ndertim,active
Gure Preres per metal Ø 115×2.5 mm,Ndërtim,Çimento & Materiale,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319332/nearbuy/products/gure_preres_per_metal___115_2_5_mm_1466.jpg,ndertim,active
Gure Preres INOXI Ø 125×1.0 mm,Ndërtim,Çimento & Materiale,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319337/nearbuy/products/gure_preres_inoxi___125_1_0_mm_1467.jpg,ndertim,active
Punto Druri 10 x 133 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319344/nearbuy/products/punto_druri_10_x_133_mm_1468.jpg,ndertim,active
Disk me leter zmerile 115 mm P80,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319350/nearbuy/products/disk_me_leter_zmerile_115_mm_p80_1469.jpg,ndertim,active
Disk me leter zmerile 115 mm P40,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319356/nearbuy/products/disk_me_leter_zmerile_115_mm_p40_1470.jpg,ndertim,active
Celes mandrino 13 mm,Elektrik,Çelësa & Prize,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319361/nearbuy/products/celes_mandrino_13_mm_1471.jpg,elektrik,active
B – Punto Metali HSS-G 4.0,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319367/nearbuy/products/b___punto_metali_hss_g_4_0_1472.jpg,ndertim,active
"B09338RG7.50 – Punto Metali HSS G / DIN 338 7,50 mm",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319374/nearbuy/products/b09338rg7_50___punto_metali_hss_g___din_338_7_1473.png,ndertim,active
"Gure preres per Inox A100 125X1X22,23",Ndërtim,Çimento & Materiale,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319380/nearbuy/products/gure_preres_per_inox_a100_125x1x22_23_1474.jpg,ndertim,active
B – Punto Metali HSS-G 3.5,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319386/nearbuy/products/b___punto_metali_hss_g_3_5_1475.jpg,ndertim,active
Gure Preres INOXI Ø 115×1.0 mm,Ndërtim,Çimento & Materiale,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319391/nearbuy/products/gure_preres_inoxi___115_1_0_mm_1476.jpg,ndertim,active
"B11340G3.50 – Punto Metali te gjata HSS-G 3,5 mm DIN 340 N",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319397/nearbuy/products/b11340g3_50___punto_metali_te_gjata_hss_g_3_5_1477.jpg,ndertim,active
Punto Druri 9 x 125 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319403/nearbuy/products/punto_druri_9_x_125_mm_1478.jpg,ndertim,active
"B11340G3.20 – Punto Metali te gjata HSS-G 3,2 mm DIN 340 N",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319409/nearbuy/products/b11340g3_20___punto_metali_te_gjata_hss_g_3_2_1479.jpg,ndertim,active
"B09338RG7.00 – Punto Metali HSS G / DIN 338 7,00 mm",Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319415/nearbuy/products/b09338rg7_00___punto_metali_hss_g___din_338_7_1480.jpg,ndertim,active
Set me 5 Lama Sharre Vertikale per dru te bute 74mm 8TPI,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319421/nearbuy/products/set_me_5_lama_sharre_vertikale_per_dru_te_but_1481.png,ndertim,active
"Set me 2 blloqe zmerilimi 100x70x25, Gr.180",Ndërtim,Çimento & Materiale,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319427/nearbuy/products/set_me_2_blloqe_zmerilimi_100x70x25__gr_180_1482.jpg,ndertim,active
"Set me 2 blloqe zmerilimi 100x70x25, Gr.80",Ndërtim,Çimento & Materiale,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319434/nearbuy/products/set_me_2_blloqe_zmerilimi_100x70x25__gr_80_1483.jpg,ndertim,active
Punto Cobalti HSS 13.0 mm (paketimi 5 cope),Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319441/nearbuy/products/punto_cobalti_hss_13_0_mm__paketimi_5_cope__1484.jpg,ndertim,active
B – Punto Metali HSS-G 3.3,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319446/nearbuy/products/b___punto_metali_hss_g_3_3_1485.jpg,ndertim,active
B – Punto Metali HSS-G 3.2,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319452/nearbuy/products/b___punto_metali_hss_g_3_2_1486.jpg,ndertim,active
Punto Druri 8 x 117 mm,Ndërtim,Aksesore Veglaesh,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779319458/nearbuy/products/punto_druri_8_x_117_mm_1487.jpg,ndertim,active
